key,item
 7270- 1074- 1,1428
 7270- 1074- 1,313
 7270- 1074- 1,956
 8391- 1074- 1,247
 2476- 1074- 1,99
 2476- 1074- 1,848
 2476- 1074- 1,1303
 4350- 1074- 1,661
 4350- 1074- 1,1037
 4350- 1074- 1,322
 7758- 1074- 1,771
 7758- 1074- 1,1120
 7758- 1074- 1,72
 7758- 1074- 1,515
 7758- 1074- 1,744
 2634- 1074- 1,745
 2634- 1074- 1,442
 622- 1074- 1,358
 622- 1074- 1,774
 622- 1074- 1,1084
 622- 1074- 1,568
 8315- 1074- 1,978
 8315- 1074- 1,1301
 8315- 1074- 1,1477
 8315- 1074- 1,1361
 8315- 1074- 1,152
 8315- 1074- 1,662
 8315- 1074- 1,691
 8315- 1074- 1,1043
 4020- 1074- 1,560
 4020- 1074- 1,976
 4020- 1074- 1,1286
 4020- 1074- 1,770
 4020- 1074- 1,760
 1277- 1074- 1,547
 1277- 1074- 1,990
 1277- 1074- 1,75
 6339- 1074- 1,1217
 6339- 1074- 1,1366
 6339- 1074- 1,917
 6339- 1074- 1,707
 6339- 1074- 1,923
 6339- 1074- 1,274
 6339- 1074- 1,663
 4594- 1077- 2,66
 4594- 1077- 2,1096
 4594- 1077- 2,980
 4594- 1077- 2,1329
 4594- 1077- 2,281
 8878- 1077- 2,1100
 8878- 1077- 2,237
 8878- 1077- 2,441
 8878- 1077- 2,657
 8878- 1077- 2,8
 6198- 1077- 2,777
 6198- 1077- 2,1180
 6198- 1077- 2,384
 6198- 1077- 2,388
 6198- 1077- 2,1203
 6198- 1077- 2,1459
 6198- 1077- 2,278
 338- 1077- 2,573
 338- 1077- 2,1455
 338- 1077- 2,1511
 338- 1077- 2,929
 7955- 1077- 2,673
 7955- 1077- 2,1155
 7955- 1077- 2,852
 7955- 1077- 2,935
 10198- 1077- 2,683
 10198- 1077- 2,687
 10198- 1077- 2,1502
 10198- 1077- 2,200
 10198- 1077- 2,577
 10198- 1077- 2,1419
 5337- 1077- 2,610
 5337- 1077- 2,1319
 9136- 1083- 2,1117
 9136- 1083- 2,973
 10188- 1083- 2,461
 10188- 1083- 2,943
 10188- 1083- 2,1054
 10188- 1083- 2,1137
 10188- 1083- 2,887
 2320- 1083- 2,681
 2320- 1083- 2,1110
 599- 1083- 2,1486
 599- 1083- 2,1397
 599- 1083- 2,521
 599- 1083- 2,1176
 599- 1083- 2,355
 6901- 1083- 2,1002
 6149- 1083- 2,729
 6149- 1083- 2,945
 6149- 1083- 2,296
 6149- 1083- 2,685
 6149- 1083- 2,662
 9618- 1083- 2,1086
 9618- 1083- 2,676
 9618- 1083- 2,1492
 9618- 1083- 2,603
 9618- 1083- 2,566
 9618- 1083- 2,1409
 9618- 1083- 2,853
 9618- 1083- 2,1375
 6243- 1080- 2,255
 6243- 1080- 2,1203
 6243- 1080- 2,1474
 6243- 1080- 2,1490
 3788- 1080- 2,423
 3788- 1080- 2,1505
 3788- 1080- 2,962
 3788- 1080- 2,1033
 2854- 1080- 2,1189
 2854- 1080- 2,352
 233- 1080- 2,1288
 233- 1080- 2,53
 2583- 1080- 2,1122
 2583- 1080- 2,966
 2583- 1080- 2,387
 4931- 1080- 2,1026
 4931- 1080- 2,1229
 4931- 1080- 2,1446
 4931- 1080- 2,383
 4931- 1080- 2,1186
 4931- 1080- 2,1163
 4931- 1080- 2,87
 4931- 1080- 2,1342
 2630- 1080- 2,1212
 6926- 1080- 2,47
 6926- 1080- 2,370
 6926- 1080- 2,547
 1980- 1090- 2,1542
 1980- 1090- 2,173
 1980- 1090- 2,749
 1980- 1090- 2,992
 9618- 1090- 2,1257
 9618- 1090- 2,1007
 9618- 1090- 2,198
 9618- 1090- 2,1067
 9618- 1090- 2,431
 9618- 1090- 2,1513
 6993- 1090- 2,1317
 6993- 1090- 2,1240
 4487- 1090- 2,981
 4487- 1090- 2,1077
 4487- 1090- 2,1520
 4487- 1090- 2,605
 8908- 1090- 2,1456
 8908- 1090- 2,47
 8908- 1090- 2,1156
 8908- 1090- 2,946
 8908- 1090- 2,1162
 8908- 1090- 2,513
 8908- 1090- 2,902
 8908- 1090- 2,879
 9205- 1090- 2,1196
 9205- 1090- 2,413
 9205- 1090- 2,1202
 9205- 1090- 2,1539
 9205- 1090- 2,1356
 9205- 1090- 2,347
 7456- 1090- 2,860
 7456- 1090- 2,251
 7456- 1090- 2,521
 7456- 1090- 2,538
 7456- 1090- 2,488
 7456- 1090- 2,637
 2583- 1090- 2,442
 2583- 1090- 2,1484
 2583- 1090- 2,329
 6198- 1088- 2,1404
 6198- 1088- 2,182
 6198- 1088- 2,1557
 6198- 1088- 2,549
 5115- 1088- 2,507
 5115- 1088- 2,563
 5115- 1088- 2,1539
 5115- 1088- 2,170
 5115- 1088- 2,746
 5115- 1088- 2,990
 5397- 1088- 2,211
 5397- 1088- 2,1426
 5397- 1088- 2,484
 5397- 1088- 2,194
 7809- 1088- 2,138
 7809- 1088- 2,500
 7809- 1088- 2,144
 7809- 1088- 2,67
 7809- 1088- 2,1442
 7809- 1088- 2,434
 9458- 1088- 2,972
 9458- 1088- 2,363
 9458- 1088- 2,219
 9458- 1088- 2,236
 9458- 1088- 2,186
 9458- 1088- 2,336
 9458- 1088- 2,1444
 6143- 1088- 2,1085
 6143- 1088- 2,342
 6143- 1088- 2,1012
 6143- 1088- 2,1388
 6143- 1088- 2,259
 6143- 1088- 2,1261
 6143- 1088- 2,226
 6143- 1088- 2,1361
 1703- 1088- 2,1148
 1703- 1088- 2,539
 1703- 1088- 2,809
 1703- 1088- 2,826
 1703- 1088- 2,776
 1703- 1088- 2,926
 1703- 1088- 2,476
 1703- 1088- 2,266
 4570- 1088- 2,558
 4570- 1088- 2,2
 4570- 1088- 2,524
 4570- 1088- 2,102
 4570- 1088- 2,225
 4570- 1088- 2,1001
 4570- 1088- 2,231
 5768- 1090- 3,1328
 5768- 1090- 3,1531
 5768- 1090- 3,190
 5768- 1090- 3,1099
 5358- 1090- 3,325
 5358- 1090- 3,1086
 5358- 1090- 3,1090
 5358- 1090- 3,348
 5358- 1090- 3,604
 5358- 1090- 3,980
 5358- 1090- 3,265
 5358- 1090- 3,853
 4417- 1090- 3,69
 4417- 1090- 3,272
 4417- 1090- 3,489
 2756- 1090- 3,578
 2756- 1090- 3,301
 2756- 1090- 3,718
 2756- 1090- 3,1027
 2756- 1090- 3,512
 8003- 1090- 3,95
 8003- 1090- 3,605
 8003- 1090- 3,634
 8003- 1090- 3,1277
 8003- 1090- 3,1321
 8003- 1090- 3,46
 8003- 1090- 3,755
 5537- 1090- 3,780
 5537- 1090- 3,503
 5537- 1090- 3,919
 5537- 1090- 3,1229
 5537- 1090- 3,713
 5537- 1090- 3,703
 355- 1090- 3,344
 1070- 1090- 3,461
 1070- 1090- 3,290
 1070- 1090- 3,1532
 1070- 1090- 3,923
 1070- 1090- 3,1193
 1070- 1090- 3,1210
 1070- 1090- 3,1160
 1312- 1090- 3,386
 1312- 1090- 3,908
 1312- 1090- 3,486
 1312- 1090- 3,609
 1312- 1090- 3,1384
 3418- 1090- 3,249
 7909- 1090- 3,1511
 7909- 1090- 3,648
 7909- 1090- 3,852
 7909- 1090- 3,1068
 7909- 1090- 3,419
 7909- 1090- 3,808
 7909- 1090- 3,785
 4541- 1090- 3,1359
 4541- 1090- 3,350
 4541- 1090- 3,1405
 4541- 1090- 3,529
 4541- 1090- 3,40
 4541- 1090- 3,362
 4541- 1090- 3,539
 4541- 1090- 3,423
 6098- 1090- 3,1473
 6098- 1090- 3,1130
 6098- 1090- 3,188
 9881- 1090- 3,864
 9881- 1090- 3,1400
 6841- 1090- 3,624
 6841- 1090- 3,974
 6841- 1090- 3,1483
 6841- 1090- 3,1513
 5346- 1090- 3,1327
 5346- 1090- 3,1543
 5346- 1090- 3,894
 5346- 1090- 3,139
 5346- 1090- 3,1260
 5346- 1090- 3,185
 5346- 1090- 3,295
 5346- 1090- 3,378
 1598- 1090- 3,941
 1598- 1090- 3,1291
 1598- 1090- 3,1387
 1598- 1090- 3,272
 1598- 1090- 3,914
 1598- 1090- 3,958
 4096- 1090- 3,1553
 4096- 1090- 3,1330
 4096- 1090- 3,854
 4096- 1090- 3,311
 4096- 1090- 3,382
 4096- 1090- 3,998
 8742- 1090- 3,1118
 8742- 1090- 3,1467
 8742- 1090- 3,419
 8742- 1090- 3,862
 8742- 1090- 3,1504
 8742- 1090- 3,1134
 8742- 1090- 3,1417
 7573- 1090- 3,1296
 7573- 1090- 3,593
 7573- 1090- 3,731
 7573- 1090- 3,1147
 8947- 1090- 3,743
 8947- 1090- 3,1426
 8947- 1090- 3,937
 8947- 1090- 3,1259
 8947- 1090- 3,1436
 8947- 1090- 3,1319
 8947- 1090- 3,111
 924- 1090- 3,884
 8742- 1090- 3,907
 8742- 1090- 3,1323
 8742- 1090- 3,75
 8742- 1090- 3,1117
 8742- 1090- 3,1107
 8742- 1090- 3,724
 1281- 1090- 3,1069
 1281- 1090- 3,499
 1281- 1090- 3,1381
 8477- 1090- 3,233
 8477- 1090- 3,1036
 8477- 1090- 3,599
 8477- 1090- 3,1082
 8477- 1090- 3,1192
 4998- 1090- 3,1312
 4998- 1090- 3,889
 4998- 1090- 3,1012
 4998- 1090- 3,230
 4998- 1090- 3,1432
 2204- 1090- 3,604
 2204- 1090- 3,288
 2204- 1090- 3,1237
 2204- 1090- 3,1507
 3124- 1090- 3,1357
 3124- 1090- 3,415
 3124- 1090- 3,1270
 3124- 1090- 3,1407
 3124- 1090- 3,265
 3124- 1090- 3,575
 3124- 1090- 3,1204
 9781- 1090- 3,712
 9781- 1090- 3,768
 9781- 1090- 3,186
 9781- 1090- 3,789
 9781- 1090- 3,951
 9781- 1090- 3,1194
 9781- 1090- 3,878
 7810- 1090- 3,662
 7810- 1090- 3,918
 7810- 1090- 3,1294
 7810- 1090- 3,579
 7810- 1090- 3,1168
 7810- 1090- 3,545
 7810- 1090- 3,1267
 3711- 1090- 3,294
 3711- 1090- 3,444
 3711- 1090- 3,1552
 3442- 1090- 3,177
 3442- 1090- 3,793
 3442- 1090- 3,504
 1070- 1090- 3,545
 1070- 1090- 3,1433
 1070- 1090- 3,944
 1070- 1090- 3,1267
 1070- 1090- 3,1443
 3442- 1090- 3,934
 3442- 1090- 3,884
 3442- 1090- 3,1034
 3442- 1090- 3,584
 3442- 1090- 3,374
 9184- 1090- 3,1491
 9184- 1090- 3,749
 9184- 1090- 3,1418
 1281- 1090- 3,1468
 1281- 1090- 3,87
 1281- 1090- 3,1529
 1281- 1090- 3,320
 4824- 1090- 3,1332
 4824- 1090- 3,883
 4824- 1090- 3,673
 4824- 1090- 3,889
 4824- 1090- 3,240
 4824- 1090- 3,629
 8947- 1090- 3,800
 8947- 1090- 3,923
 8947- 1090- 3,140
 8947- 1090- 3,929
 8947- 1090- 3,1266
 8947- 1090- 3,1083
 8202- 1090- 3,1534
 8202- 1090- 3,671
 8202- 1090- 3,875
 8202- 1090- 3,1091
 8202- 1090- 3,442
 8202- 1090- 3,831
 8202- 1090- 3,808
 4693- 1090- 3,1382
 4711- 1090- 3,446
 4711- 1090- 3,795
 4711- 1090- 3,1305
 4711- 1090- 3,190
 1633- 1090- 3,1465
 1633- 1090- 3,123
 1633- 1090- 3,618
 1633- 1090- 3,1421
 1633- 1090- 3,1398
 1633- 1090- 3,323
 1633- 1090- 3,19
 4234- 1090- 3,71
 4234- 1090- 3,753
 8374- 1084- 3,795
 8374- 1084- 3,119
 8374- 1084- 3,589
 8374- 1084- 3,6
 8374- 1084- 3,196
 8374- 1084- 3,772
 8374- 1084- 3,1015
 753- 1084- 3,812
 753- 1084- 3,69
 753- 1084- 3,739
 753- 1084- 3,1115
 753- 1084- 3,1544
 753- 1084- 3,988
 7001- 1084- 3,974
 7001- 1084- 3,803
 7001- 1084- 3,487
 1610- 1084- 3,1523
 1610- 1084- 3,714
 6841- 1084- 3,1499
 6841- 1084- 3,345
 6841- 1084- 3,1520
 6841- 1084- 3,1110
 6841- 1084- 3,368
 5744- 1084- 3,751
 5744- 1084- 3,1033
 5744- 1084- 3,185
 5744- 1084- 3,29
 5744- 1084- 3,911
 5744- 1084- 3,967
 2556- 1084- 3,913
 2556- 1084- 3,210
 924- 1084- 3,486
 924- 1084- 3,1075
 924- 1084- 3,453
 924- 1084- 3,1175
 924- 1084- 3,153
 924- 1084- 3,929
 7366- 1084- 3,623
 7366- 1084- 3,640
 7366- 1084- 3,590
 7366- 1084- 3,739
 3627- 1084- 3,523
 3627- 1084- 3,939
 3627- 1084- 3,1249
 3627- 1084- 3,733
 3627- 1084- 3,723
 4824- 1084- 3,535
 8731- 1084- 3,997
 8731- 1084- 3,1467
 76- 1084- 3,492
 76- 1084- 3,282
 76- 1084- 3,498
 76- 1084- 3,1407
 76- 1084- 3,652
 2431- 1084- 3,436
 7743- 1084- 3,1049
 7743- 1084- 3,972
 7743- 1084- 3,789
 7743- 1084- 3,1338
 7743- 1084- 3,1248
 7743- 1084- 3,373
 7743- 1084- 3,1028
 760- 1084- 3,1398
 760- 1084- 3,1481
 760- 1084- 3,1232
 760- 1084- 3,422
 760- 1084- 3,878
 760- 1084- 3,655
 760- 1084- 3,179
 1676- 1084- 3,404
 4096- 1084- 3,907
 4096- 1084- 3,231
 4096- 1084- 3,287
 4096- 1084- 3,1263
 4096- 1084- 3,308
 4096- 1084- 3,470
 8907- 1084- 3,472
 3218- 1084- 3,534
 3218- 1084- 3,911
 355- 1084- 3,68
 355- 1084- 3,750
 355- 1084- 3,262
 355- 1084- 3,584
 8902- 1084- 3,1501
 7366- 1084- 3,526
 181- 1084- 3,509
 181- 1084- 3,1378
 181- 1084- 3,742
 181- 1084- 3,680
 181- 1084- 3,137
 181- 1084- 3,1352
 181- 1084- 3,409
 2723- 1084- 3,916
 2723- 1084- 3,960
 753- 1084- 3,677
 753- 1084- 3,533
 753- 1084- 3,550
 753- 1084- 3,500
 753- 1084- 3,650
 753- 1084- 3,200
 753- 1084- 3,1548
 6291- 1084- 3,240
 6291- 1084- 3,1016
 5134- 1084- 3,1494
 5134- 1084- 3,32
 5134- 1084- 3,475
 5134- 1084- 3,1118
 5134- 1084- 3,1161
 5134- 1084- 3,1444
 7810- 1084- 3,73
 7810- 1084- 3,1155
 2298- 1084- 3,139
 2298- 1084- 3,955
 2298- 1084- 3,67
 3242- 1084- 3,116
 3242- 1084- 3,1437
 3242- 1084- 3,1011
 3242- 1084- 3,1361
 3242- 1084- 3,313
 8902- 1084- 3,429
 997- 1084- 3,479
 8907- 1084- 3,916
 8907- 1084- 3,1332
 8907- 1084- 3,1228
 8907- 1084- 3,712
 3218- 1084- 3,1219
 3218- 1084- 3,1541
 3441- 1084- 3,220
 3441- 1084- 3,276
 3441- 1084- 3,1252
 3441- 1084- 3,1441
 3441- 1084- 3,460
 1281- 1084- 3,751
 1281- 1084- 3,1366
 1281- 1084- 3,1077
 1281- 1084- 3,801
 1281- 1084- 3,1217
 1281- 1084- 3,1527
 3878- 1084- 3,218
 3878- 1084- 3,262
 3878- 1084- 3,545
 3878- 1084- 3,1254
 3878- 1084- 3,684
 3878- 1084- 3,8
 2756- 1084- 3,1341
 2756- 1084- 3,398
 754- 1084- 3,1101
 754- 1084- 3,1530
 754- 1084- 3,975
 754- 1084- 3,1497
 760- 1084- 3,1135
 760- 1084- 3,1139
 760- 1084- 3,983
 760- 1084- 3,307
 760- 1084- 3,777
 8947- 1084- 3,933
 8947- 1084- 3,457
 8947- 1084- 3,1472
 8947- 1084- 3,1542
 8947- 1084- 3,600
 8947- 1084- 3,1455
 997- 1084- 3,1070
 997- 1084- 3,21
 997- 1084- 3,464
 997- 1084- 3,1107
 9557- 1084- 3,398
 9557- 1084- 3,1307
 9524- 1084- 3,504
 9524- 1084- 3,574
 9524- 1084- 3,1190
 9524- 1084- 3,487
 9524- 1084- 3,624
 9524- 1084- 3,1040
 5163- 1084- 3,666
 5163- 1084- 3,895
 6832- 1084- 3,1265
 7743- 1084- 3,383
 7743- 1084- 3,599
 4711- 1084- 3,1345
 4711- 1084- 3,803
 4711- 1084- 3,459
 4711- 1084- 3,1075
 4711- 1084- 3,786
 4711- 1084- 3,509
 4711- 1084- 3,925
 9557- 1084- 3,963
 9557- 1084- 3,393
 7573- 1072- 3,583
 7573- 1072- 3,733
 7573- 1072- 3,284
 7573- 1072- 3,74
 7573- 1072- 3,1340
 7573- 1072- 3,824
 7573- 1072- 3,814
 7573- 1072- 3,431
 7573- 1072- 3,21
 7573- 1072- 3,837
 8374- 1072- 3,1379
 8374- 1072- 3,291
 8374- 1072- 3,853
 9029- 1072- 3,306
 9029- 1072- 3,789
 9881- 1072- 3,678
 9881- 1072- 3,816
 9881- 1072- 3,1232
 9881- 1072- 3,1542
 9881- 1072- 3,612
 9881- 1072- 3,1015
 9881- 1072- 3,633
 1551- 1072- 3,1152
 1551- 1072- 3,197
 9881- 1072- 3,1179
 9881- 1072- 3,530
 9881- 1072- 3,919
 9881- 1072- 3,896
 9881- 1072- 3,1379
 8947- 1072- 3,576
 8947- 1072- 3,1512
 8947- 1072- 3,676
 8947- 1072- 3,1212
 8947- 1072- 3,430
 8947- 1072- 3,1219
 8947- 1072- 3,1555
 8947- 1072- 3,1372
 3816- 1072- 3,1277
 6132- 1072- 3,1487
 6132- 1072- 3,1144
 6132- 1072- 3,201
 1533- 1072- 3,974
 1533- 1072- 3,1511
 8647- 1072- 3,735
 8647- 1072- 3,1085
 8647- 1072- 3,36
 8647- 1072- 3,65
 8647- 1072- 3,708
 8003- 1072- 3,1465
 8003- 1072- 3,18
 8003- 1072- 3,101
 8003- 1072- 3,1409
 8003- 1072- 3,600
 4257- 1072- 3,517
 4257- 1072- 3,161
 4257- 1072- 3,84
 4257- 1072- 3,1459
 4257- 1072- 3,450
 4257- 1072- 3,361
 4257- 1072- 3,1043
 647- 1072- 3,497
 1282- 1072- 3,947
 1282- 1072- 3,404
 1282- 1072- 3,474
 1282- 1072- 3,1090
 1282- 1072- 3,387
 1282- 1072- 3,524
 1282- 1072- 3,940
 1070- 1072- 3,273
 1070- 1072- 3,117
 1070- 1072- 3,999
 1070- 1072- 3,1055
 1070- 1072- 3,472
 1070- 1072- 3,1076
 5686- 1072- 3,726
 5686- 1072- 3,1142
 5686- 1072- 3,1135
 5686- 1072- 3,619
 997- 1072- 3,1029
 997- 1072- 3,1352
 997- 1072- 3,1528
 997- 1072- 3,1412
 997- 1072- 3,203
 997- 1072- 3,713
 997- 1072- 3,1156
 997- 1072- 3,1385
 4257- 1072- 3,611
 4257- 1072- 3,1027
 4257- 1072- 3,1337
 4257- 1072- 3,821
 4257- 1072- 3,811
 754- 1072- 3,915
 754- 1072- 3,944
 754- 1072- 3,29
 5944- 1072- 3,1268
 5944- 1072- 3,1417
 5944- 1072- 3,968
 5944- 1072- 3,758
 5944- 1072- 3,974
 5944- 1072- 3,325
 5944- 1072- 3,1128
 2556- 1072- 3,1351
 2556- 1072- 3,1168
 2556- 1072- 3,159
 2556- 1072- 3,69
 2556- 1072- 3,752
 2556- 1072- 3,1407
 2556- 1072- 3,585
 7366- 1072- 3,11
 7366- 1072- 3,1320
 7366- 1072- 3,510
 7366- 1072- 3,966
 7366- 1072- 3,743
 7366- 1072- 3,267
 7366- 1072- 3,1282
 7366- 1072- 3,1353
 2756- 1072- 3,1248
 2756- 1072- 3,1092
 2756- 1072- 3,416
 7056- 1072- 3,923
 4903- 1072- 3,906
 4903- 1072- 3,1362
 6496- 1072- 3,440
 3816- 1072- 3,969
 3816- 1072- 3,347
 3816- 1072- 3,1069
 4436- 1072- 3,573
 4436- 1072- 3,802
 2437- 1072- 3,881
 2437- 1072- 3,272
 2437- 1072- 3,128
 2437- 1072- 3,145
 2437- 1072- 3,95
 2437- 1072- 3,245
 9123- 1072- 3,1018
 9123- 1072- 3,1394
 9123- 1072- 3,679
 9123- 1072- 3,1268
 5537- 1072- 3,1145
 5537- 1072- 3,1428
 5537- 1072- 3,579
 5537- 1072- 3,9
 5537- 1072- 3,891
 5537- 1072- 3,1361
 7704- 1072- 3,893
 7704- 1072- 3,604
 4606- 1072- 3,467
 1844- 1072- 3,477
 1844- 1072- 3,294
 1844- 1072- 3,843
 4417- 1072- 3,1093
 4417- 1072- 3,5
 2850- 1072- 3,684
 2850- 1072- 3,474
 2850- 1072- 3,691
 2850- 1072- 3,42
 2850- 1072- 3,431
 2850- 1072- 3,408
 3218- 1072- 3,724
 3218- 1072- 3,1500
 3218- 1072- 3,730
 3218- 1072- 3,1067
 7622- 1072- 3,865
 7622- 1072- 3,1468
 7622- 1072- 3,73
 7622- 1072- 3,316
 7622- 1072- 3,1558
 7622- 1072- 3,949
 7622- 1072- 3,1219
 7622- 1072- 3,1235
 4693- 1072- 3,926
 4693- 1072- 3,143
 4693- 1072- 3,932
 2507- 1072- 3,546
 2507- 1072- 3,1256
 9781- 1072- 3,1412
 9781- 1072- 3,1362
 9781- 1072- 3,1512
 9781- 1072- 3,1062
 9781- 1072- 3,1266
 9781- 1072- 3,1482
 9781- 1072- 3,420
 4998- 1072- 3,1249
 7220- 1072- 3,406
 7056- 1072- 3,483
 7056- 1072- 3,766
 7056- 1072- 3,1476
 1785- 1072- 3,1072
 1785- 1072- 3,1288
 1785- 1072- 3,639
 1785- 1072- 3,1442
 1785- 1072- 3,1006
 1785- 1072- 3,1488
 1785- 1072- 3,40
 355- 1072- 3,481
 355- 1072- 3,1163
 355- 1072- 3,260
 355- 1072- 3,997
 8902- 1072- 3,356
 7366- 1072- 3,938
 3711- 1077- 3,824
 1442- 1077- 3,22
 1442- 1077- 3,159
 1442- 1077- 3,575
 1442- 1077- 3,885
 8647- 1077- 3,1268
 8647- 1077- 3,365
 8647- 1077- 3,1101
 8647- 1077- 3,864
 1979- 1077- 3,477
 1979- 1077- 3,427
 1979- 1077- 3,577
 5134- 1077- 3,240
 5134- 1077- 3,311
 5134- 1077- 3,926
 5134- 1077- 3,223
 5134- 1077- 3,360
 4165- 1077- 3,986
 4165- 1077- 3,1163
 4165- 1077- 3,1046
 4165- 1077- 3,1396
 8374- 1077- 3,753
 8374- 1077- 3,304
 8374- 1077- 3,508
 8374- 1077- 3,724
 8374- 1077- 3,456
 8374- 1077- 3,445
 8374- 1077- 3,62
 8374- 1077- 3,66
 8374- 1077- 3,882
 7354- 1077- 3,1265
 7354- 1077- 3,1548
 7354- 1077- 3,699
 7354- 1077- 3,129
 7354- 1077- 3,1011
 7354- 1077- 3,1481
 4066- 1077- 3,1401
 4066- 1077- 3,1112
 4066- 1077- 3,836
 4066- 1077- 3,1252
 4066- 1077- 3,3
 2507- 1077- 3,280
 2507- 1077- 3,630
 2507- 1077- 3,725
 8907- 1077- 3,1137
 8907- 1077- 3,1154
 8907- 1077- 3,1104
 8907- 1077- 3,1254
 8907- 1077- 3,804
 997- 1077- 3,854
 997- 1077- 3,444
 997- 1077- 3,1260
 997- 1077- 3,372
 997- 1077- 3,334
 997- 1077- 3,1177
 997- 1077- 3,621
 5991- 1077- 3,169
 5991- 1077- 3,186
 5991- 1077- 3,136
 5991- 1077- 3,286
 5991- 1077- 3,980
 5991- 1077- 3,1184
 5991- 1077- 3,1401
 5991- 1077- 3,752
 5944- 1077- 3,1349
 5944- 1077- 3,473
 4711- 1077- 3,1376
 4711- 1077- 3,1219
 4711- 1077- 3,543
 4711- 1077- 3,600
 2723- 1077- 3,24
 2723- 1077- 3,1332
 2723- 1077- 3,523
 2723- 1077- 3,1392
 2723- 1077- 3,756
 2723- 1077- 3,693
 2723- 1077- 3,150
 2723- 1077- 3,1365
 2689- 1077- 3,408
 2689- 1077- 3,1396
 2689- 1077- 3,720
 2689- 1077- 3,1190
 2689- 1077- 3,607
 2689- 1077- 3,797
 2689- 1077- 3,1373
 4417- 1077- 3,1531
 4417- 1077- 3,1121
 4417- 1077- 3,379
 7354- 1077- 3,362
 7354- 1077- 3,1098
 7354- 1077- 3,1275
 7354- 1077- 3,1158
 7354- 1077- 3,1508
 7354- 1077- 3,46
 7354- 1077- 3,489
 3676- 1077- 3,1168
 9851- 1077- 3,1472
 9851- 1077- 3,542
 9851- 1077- 3,946
 9851- 1077- 3,563
 9851- 1077- 3,153
 9851- 1077- 3,969
 5831- 1077- 3,1220
 5831- 1077- 3,1276
 5831- 1077- 3,694
 1005- 1077- 3,438
 1005- 1077- 3,921
 1005- 1077- 3,1031
 5134- 1077- 3,1147
 5134- 1077- 3,351
 5134- 1077- 3,355
 5134- 1077- 3,1170
 1979- 1077- 3,425
 4618- 1077- 3,928
 4618- 1077- 3,252
 4618- 1077- 3,308
 4618- 1077- 3,1284
 4618- 1077- 3,1473
 4618- 1077- 3,491
 3941- 1077- 3,1249
 3941- 1077- 3,1559
 3941- 1077- 3,1043
 3941- 1077- 3,1032
 3941- 1077- 3,650
 7704- 1077- 3,1165
 7704- 1077- 3,250
 7704- 1077- 3,294
 7704- 1077- 3,577
 7704- 1077- 3,1286
 7704- 1077- 3,813
 9881- 1077- 3,158
 9881- 1077- 3,1373
 6132- 1077- 3,466
 6132- 1077- 3,842
 6132- 1077- 3,1271
 6132- 1077- 3,715
 6132- 1077- 3,1238
 6132- 1077- 3,815
 6132- 1077- 3,938
 1970- 1077- 3,283
 1970- 1077- 3,1391
 1281- 1077- 3,1285
 1281- 1077- 3,1062
 1281- 1077- 3,586
 1281- 1077- 3,43
 1281- 1077- 3,113
 1610- 1077- 3,590
 1610- 1077- 3,1272
 1610- 1077- 3,369
 1610- 1077- 3,1106
 760- 1077- 3,465
 760- 1077- 3,482
 3889- 1077- 3,531
 3889- 1077- 3,282
 3889- 1077- 3,1031
 6367- 1077- 3,588
 6367- 1077- 3,844
 6367- 1077- 3,1220
 6367- 1077- 3,504
 6367- 1077- 3,1093
 6367- 1077- 3,471
 6367- 1077- 3,1193
 7822- 1077- 3,608
 7822- 1077- 3,758
 7822- 1077- 3,308
 7822- 1077- 3,512
 6291- 1077- 3,1267
 6291- 1077- 3,751
 6291- 1077- 3,741
 6291- 1077- 3,358
 6291- 1077- 3,362
 6496- 1077- 3,1226
 6496- 1077- 3,1269
 6496- 1077- 3,1552
 6496- 1077- 3,703
 8068- 1077- 3,233
 8068- 1077- 3,716
 8068- 1077- 3,826
 8068- 1077- 3,909
 3442- 1077- 3,551
 3442- 1077- 3,980
 7056- 1077- 3,391
 7056- 1077- 3,1046
 7056- 1077- 3,224
 7056- 1077- 3,401
 7056- 1077- 3,285
 7056- 1077- 3,634
 7056- 1077- 3,730
 1633- 1077- 3,382
 1633- 1077- 3,1464
 1633- 1077- 3,921
 1633- 1077- 3,992
 1124- 1077- 3,855
 7413- 1077- 3,426
 7413- 1077- 3,189
 7413- 1077- 3,73
 7413- 1077- 3,422
 7413- 1077- 3,932
 7413- 1077- 3,1375
 7413- 1077- 3,459
 2689- 1077- 3,1511
 2689- 1077- 3,24
 2689- 1077- 3,640
 760- 1077- 3,902
 760- 1077- 3,1438
 7486- 1077- 3,663
 7486- 1077- 3,1012
 7486- 1077- 3,1522
 7486- 1077- 3,407
 1281- 1077- 3,1390
 1281- 1077- 3,49
 1281- 1077- 3,544
 1281- 1077- 3,1347
 1281- 1077- 3,1324
 1281- 1077- 3,248
 2905- 1078- 3,347
 2905- 1078- 3,1549
 2905- 1078- 3,1472
 2905- 1078- 3,1289
 2905- 1078- 3,280
 2905- 1078- 3,191
 2905- 1078- 3,873
 2905- 1078- 3,384
 8003- 1078- 3,1483
 8003- 1078- 3,847
 8003- 1078- 3,370
 8003- 1078- 3,241
 5686- 1078- 3,628
 5686- 1078- 3,272
 5686- 1078- 3,195
 5686- 1078- 3,12
 5686- 1078- 3,561
 5686- 1078- 3,471
 5686- 1078- 3,1154
 754- 1078- 3,511
 1312- 1078- 3,960
 1312- 1078- 3,418
